transaction_id,customer_id,timestamp,amount,transaction_type,device_type,ip_address,merchant_category,merchant_country,international,account_age_days,failed_logins,device_fingerprint,fraud
2284.0,2690.0,2023-07-23,34.0,Online Purchase,Mobile,192.168.168.55,Travel,FR,1.0,3179.0,0.0,DF-237585,0.0
2285.0,,2023-07-31,114.91,POS Purchase,Desktop,192.168.111.53,Retail,UK,0.0,3761.0,2.0,DF-127432,0.0
2286.0,2256.0,2023-04-19,101.13,Online Purchase,Desktop,192.168.79.104,Food,,0.0,3935.0,1.0,DF-723485,
2287.0,3064.0,2023-10-03,272.16,Transfer,Mobile,192.168.17.204,Electronics,US,0.0,2145.0,0.0,DF-881722,0.0
2288.0,1359.0,2023-03-14,173.85,Online Purchase,Mobile,192.168.42.88,Others,UK,0.0,1920.0,0.0,DF-650349,0.0
2289.0,4294.0,2023-06-16,98.25,Online Purchase,Desktop,192.168.73.156,Retail,US,0.0,2772.0,3.0,DF-920605,0.0
2290.0,,2023-09-17,37.45,ATM Withdrawal,Mobile,192.168.9.133,Others,IN,,1387.0,,DF-860767,0.0
2291.0,1699.0,2023-08-31,51.45,Transfer,Mobile,192.168.207.88,Others,US,0.0,2162.0,2.0,DF-314121,0.0
2292.0,1447.0,2023-10-02,171.37,Online Purchase,Desktop,192.168.235.131,Travel,IN,0.0,1549.0,0.0,DF-930321,0.0
2293.0,3903.0,,110.13,POS Purchase,Desktop,192.168.228.33,Retail,US,0.0,108.0,1.0,DF-579909,0.0
2294.0,3412.0,2023-06-22,,Online Purchase,Tablet,,Retail,IN,0.0,,3.0,DF-715873,0.0
2295.0,1674.0,2023-06-20,37.43,Online Purchase,,192.168.131.171,Electronics,IN,0.0,3407.0,2.0,DF-525072,0.0
2296.0,2007.0,2023-05-21,217.48,ATM Withdrawal,Desktop,192.168.97.203,Food,US,1.0,2097.0,2.0,DF-418009,0.0
2297.0,2349.0,2023-07-07,382.84,Transfer,Desktop,192.168.30.79,Others,UK,0.0,1635.0,0.0,,0.0
2298.0,,,59.66,Transfer,Tablet,192.168.193.240,Electronics,UK,0.0,185.0,0.0,DF-837233,
2299.0,3461.0,2023-02-21,135.26,POS Purchase,Mobile,192.168.185.59,Electronics,US,0.0,3218.0,2.0,DF-221713,0.0
2300.0,4526.0,2023-04-21,742.04,POS Purchase,Desktop,192.168.1.35,Others,CN,0.0,909.0,1.0,DF-870516,0.0
2301.0,1585.0,2023-12-31,81.07,POS Purchase,Desktop,192.168.197.124,,IN,0.0,3016.0,1.0,DF-270349,1.0
2302.0,2256.0,2023-12-08,180.8,Online Purchase,Tablet,192.168.187.150,Travel,,0.0,1503.0,0.0,,0.0
2303.0,2247.0,2023-02-12,18.91,Online Purchase,Tablet,192.168.102.246,Others,US,,57.0,2.0,DF-694845,0.0
2304.0,1993.0,2023-07-30,186.29,,Tablet,192.168.174.115,Retail,US,0.0,,3.0,DF-360031,0.0
2305.0,4902.0,2023-07-19,18.78,Transfer,Mobile,192.168.235.100,Food,US,0.0,639.0,,,0.0
2306.0,2435.0,2023-10-25,639.99,,Tablet,192.168.45.79,Travel,IN,0.0,1003.0,0.0,DF-272370,0.0
2307.0,1571.0,2023-12-12,251.52,POS Purchase,Mobile,192.168.106.43,Food,IN,0.0,1382.0,,,0.0
2308.0,3382.0,2023-08-28,310.38,ATM Withdrawal,Desktop,192.168.146.48,Electronics,,1.0,3764.0,1.0,DF-517063,0.0
2309.0,2245.0,2023-04-25,243.55,Transfer,Desktop,192.168.253.87,,DE,0.0,3465.0,1.0,DF-343805,0.0
2310.0,3084.0,2023-01-26,178.19,,Desktop,192.168.57.90,Others,US,0.0,448.0,3.0,DF-529817,0.0
2311.0,1988.0,2023-10-26,119.54,POS Purchase,Tablet,192.168.134.93,Others,FR,0.0,51.0,0.0,DF-366594,0.0
2312.0,1277.0,2023-03-18,390.91,Transfer,Desktop,192.168.168.77,,US,0.0,290.0,1.0,,0.0
2313.0,,2023-05-17,628.55,Online Purchase,Tablet,192.168.121.243,Travel,DE,0.0,2137.0,1.0,DF-601764,0.0
2314.0,3963.0,2023-01-20,138.24,Online Purchase,Mobile,192.168.235.142,Food,UK,0.0,3014.0,1.0,DF-640917,0.0
2315.0,2887.0,2023-07-30,536.29,Transfer,Desktop,192.168.75.52,Electronics,DE,0.0,1466.0,,DF-417091,0.0
2316.0,1483.0,2023-08-28,175.09,Online Purchase,Mobile,192.168.244.220,Food,US,0.0,2240.0,2.0,DF-967065,0.0
2317.0,2265.0,2023-02-08,154.6,ATM Withdrawal,Tablet,192.168.22.76,Travel,UK,0.0,3215.0,,DF-944762,0.0
2318.0,4395.0,2023-09-25,121.2,Transfer,Tablet,192.168.72.87,Food,UK,0.0,2431.0,1.0,DF-715046,0.0
2319.0,1730.0,2023-07-26,46.96,POS Purchase,Desktop,192.168.102.93,Food,FR,0.0,225.0,1.0,DF-600155,0.0
2320.0,3239.0,2023-09-24,0.75,Online Purchase,Desktop,192.168.192.59,Others,FR,,1098.0,0.0,DF-809815,0.0
2321.0,2040.0,2023-06-03,55.28,ATM Withdrawal,Tablet,,Food,US,1.0,2702.0,0.0,DF-501694,0.0
2322.0,3571.0,2023-02-11,142.56,ATM Withdrawal,Desktop,192.168.101.57,Food,CN,,934.0,3.0,DF-784243,0.0
2323.0,1917.0,2023-01-11,95.59,Online Purchase,Desktop,192.168.174.142,,IN,0.0,,,,0.0
2324.0,3448.0,2023-10-21,119.02,ATM Withdrawal,Mobile,192.168.8.12,Retail,US,0.0,3883.0,0.0,DF-869893,0.0
2325.0,4977.0,2023-04-08,788.99,Transfer,Tablet,192.168.150.160,Electronics,US,0.0,3594.0,3.0,DF-817819,0.0
2326.0,1885.0,2023-10-02,86.24,ATM Withdrawal,Mobile,192.168.136.130,Electronics,FR,0.0,354.0,1.0,DF-368983,0.0
2327.0,3752.0,2023-08-18,120.36,Online Purchase,Desktop,192.168.221.72,Food,IN,0.0,2447.0,1.0,DF-622456,0.0
2328.0,1021.0,2023-08-08,28.66,ATM Withdrawal,Mobile,192.168.115.254,Others,US,0.0,597.0,0.0,,0.0
2329.0,1473.0,2023-03-06,9.83,Online Purchase,Tablet,192.168.152.124,Others,US,0.0,1932.0,0.0,DF-949901,0.0
2330.0,4191.0,2023-12-21,298.7,Online Purchase,Mobile,192.168.110.215,Others,US,1.0,3448.0,1.0,DF-846980,0.0
2331.0,3257.0,2023-08-20,169.11,ATM Withdrawal,Mobile,192.168.223.70,Electronics,IN,,808.0,0.0,DF-576022,0.0
2332.0,3353.0,2023-11-24,286.01,Online Purchase,Desktop,192.168.163.88,Travel,UK,0.0,955.0,1.0,DF-128617,0.0
2333.0,4341.0,2023-02-21,32.47,Online Purchase,Tablet,192.168.19.80,Food,IN,0.0,2192.0,1.0,DF-523585,0.0
2334.0,1703.0,2023-09-20,169.65,POS Purchase,Desktop,192.168.181.227,Electronics,US,,2434.0,1.0,DF-874315,0.0
2335.0,1686.0,2023-09-24,58.51,Transfer,Desktop,192.168.89.18,Others,UK,0.0,3268.0,0.0,DF-772618,0.0
2336.0,1284.0,2023-12-25,51.77,Online Purchase,Tablet,192.168.187.164,Electronics,US,1.0,3455.0,1.0,DF-528550,0.0
2337.0,1715.0,,2.32,Transfer,Mobile,192.168.111.130,Electronics,DE,0.0,2192.0,3.0,DF-111878,0.0
2338.0,4747.0,2023-11-20,,POS Purchase,,,Electronics,US,0.0,,0.0,DF-723922,0.0
2339.0,1762.0,2023-06-03,74.0,POS Purchase,Mobile,192.168.91.213,Others,DE,0.0,1645.0,2.0,DF-601912,0.0
2340.0,2250.0,2023-12-24,24.86,POS Purchase,Tablet,192.168.238.146,Travel,UK,0.0,1879.0,0.0,DF-948358,0.0
2341.0,,2023-05-20,851.73,POS Purchase,Desktop,192.168.180.247,Retail,IN,0.0,2875.0,0.0,DF-167309,0.0
2342.0,3428.0,2023-02-20,73.82,Transfer,Mobile,192.168.173.79,Food,US,1.0,1973.0,2.0,,0.0
2343.0,3507.0,2023-04-27,27.93,ATM Withdrawal,Mobile,192.168.183.197,Food,,0.0,2400.0,1.0,DF-321083,0.0
2344.0,2030.0,2023-02-15,44.4,ATM Withdrawal,Desktop,192.168.228.30,Electronics,DE,0.0,3642.0,3.0,DF-365897,
2345.0,1028.0,2023-11-05,177.2,Transfer,Tablet,192.168.52.112,Travel,US,,71.0,1.0,DF-625732,0.0
2346.0,1906.0,2023-03-29,13.24,Online Purchase,Mobile,192.168.239.33,Others,US,0.0,1513.0,2.0,DF-106630,0.0
2347.0,4104.0,2023-07-27,396.73,,Tablet,,Retail,CN,0.0,3220.0,3.0,DF-157125,0.0
,4717.0,2023-09-26,,Online Purchase,Desktop,192.168.138.227,Retail,US,0.0,603.0,1.0,DF-481427,0.0
2349.0,3926.0,2023-03-30,56.67,Online Purchase,Mobile,192.168.5.26,Electronics,CN,1.0,,0.0,DF-950011,0.0
2350.0,3126.0,2023-04-28,119.6,ATM Withdrawal,Mobile,192.168.6.48,Electronics,US,0.0,1850.0,1.0,DF-137532,0.0
2351.0,4999.0,2023-02-23,4.48,POS Purchase,Mobile,192.168.95.199,Others,CN,1.0,1503.0,0.0,DF-942220,0.0
2352.0,3994.0,2023-04-26,204.73,ATM Withdrawal,Tablet,192.168.59.32,Others,IN,0.0,,0.0,DF-597327,0.0
2353.0,3506.0,2023-04-28,106.86,ATM Withdrawal,Mobile,192.168.248.46,Others,US,1.0,1242.0,2.0,DF-193255,0.0
2354.0,1569.0,2023-09-17,62.96,Transfer,Mobile,192.168.243.171,Electronics,CN,0.0,2362.0,,DF-453356,0.0
2355.0,3006.0,2023-03-16,46.35,Transfer,Desktop,192.168.206.118,Travel,IN,0.0,133.0,0.0,DF-526029,0.0
2356.0,4609.0,,212.28,Online Purchase,,192.168.26.221,Electronics,US,1.0,598.0,,DF-799172,0.0
2357.0,4553.0,2023-01-07,107.65,Transfer,Tablet,192.168.21.46,Electronics,UK,0.0,486.0,4.0,DF-699554,0.0
,2453.0,2023-05-02,39.61,Online Purchase,Desktop,192.168.92.232,Retail,IN,1.0,340.0,,DF-818157,0.0
2359.0,1737.0,2023-01-11,233.66,Online Purchase,Desktop,192.168.175.157,Others,US,0.0,1937.0,1.0,DF-119167,
2360.0,,2023-12-14,166.52,POS Purchase,Mobile,192.168.1.142,Food,FR,1.0,1737.0,,DF-909942,0.0
2361.0,1515.0,2023-08-03,391.33,POS Purchase,Desktop,192.168.46.26,Others,CN,,3485.0,3.0,,0.0
,3000.0,2023-10-06,,ATM Withdrawal,,192.168.198.26,Travel,US,,1721.0,3.0,DF-473974,0.0
2363.0,4170.0,2023-01-28,308.04,POS Purchase,Desktop,192.168.212.140,Travel,DE,0.0,3266.0,2.0,DF-728812,0.0
2364.0,,2023-08-23,223.88,Online Purchase,Tablet,192.168.182.144,Others,UK,0.0,,2.0,DF-597648,0.0
2365.0,4560.0,2023-11-09,,Transfer,Mobile,192.168.74.186,Others,IN,1.0,2922.0,0.0,DF-871560,0.0
2366.0,,2023-01-26,237.37,POS Purchase,Tablet,,,,0.0,610.0,2.0,DF-465798,0.0
2367.0,,2023-02-23,116.52,POS Purchase,Mobile,192.168.32.205,Food,CN,1.0,2045.0,1.0,DF-736977,0.0
2368.0,1886.0,2023-01-29,580.03,POS Purchase,,192.168.164.125,Electronics,CN,0.0,,0.0,DF-952628,0.0
2369.0,3844.0,2023-12-19,30.54,POS Purchase,Tablet,192.168.7.160,Retail,,1.0,1111.0,0.0,DF-958218,0.0
,3204.0,,205.91,Online Purchase,Desktop,192.168.134.161,Retail,US,0.0,2796.0,1.0,,0.0
2371.0,2098.0,2023-09-27,96.25,Online Purchase,Mobile,192.168.70.134,Travel,US,0.0,3517.0,0.0,DF-304574,0.0
2372.0,3931.0,2023-11-30,628.45,,Desktop,192.168.40.117,Travel,UK,0.0,2674.0,0.0,DF-114833,0.0
2373.0,2823.0,2023-02-04,80.09,Transfer,Tablet,192.168.227.54,Food,US,1.0,1890.0,0.0,DF-305830,0.0
2374.0,4201.0,2023-10-13,655.01,ATM Withdrawal,Mobile,192.168.6.83,Travel,UK,0.0,3714.0,0.0,DF-379352,0.0
2375.0,2710.0,2023-12-14,,ATM Withdrawal,Tablet,192.168.145.236,Retail,CN,0.0,3905.0,0.0,DF-749507,0.0
2376.0,1973.0,2023-09-30,63.05,POS Purchase,Tablet,192.168.170.232,Food,DE,0.0,3352.0,1.0,DF-334837,0.0
2377.0,4155.0,2023-07-27,325.46,Transfer,Tablet,192.168.77.167,Retail,UK,0.0,3321.0,0.0,DF-551863,0.0
2378.0,4093.0,2023-08-26,1085.42,POS Purchase,Tablet,192.168.52.13,Others,US,1.0,3261.0,1.0,DF-487607,0.0
2379.0,4530.0,2023-04-03,58.25,Online Purchase,Desktop,192.168.148.112,Others,DE,0.0,216.0,1.0,,0.0
2380.0,2562.0,2023-06-22,114.82,ATM Withdrawal,,192.168.250.56,Food,DE,0.0,2973.0,,DF-767348,0.0
2381.0,4778.0,2023-03-20,146.87,Transfer,,192.168.90.45,Electronics,IN,1.0,1652.0,1.0,DF-822620,0.0
2382.0,3896.0,2023-04-20,69.89,Online Purchase,Tablet,192.168.153.90,Travel,US,0.0,2541.0,1.0,DF-290954,0.0
2383.0,4453.0,2023-08-05,3.08,ATM Withdrawal,Mobile,192.168.151.132,Food,,1.0,1551.0,2.0,DF-696044,0.0
2384.0,3795.0,2023-12-24,49.73,Transfer,Tablet,192.168.169.101,Travel,DE,0.0,,0.0,DF-178789,0.0
2385.0,4511.0,2023-04-16,66.24,,Tablet,192.168.219.105,Retail,,1.0,2426.0,2.0,DF-167867,0.0
2386.0,4675.0,2023-02-16,117.25,Transfer,,192.168.170.127,Electronics,IN,0.0,,2.0,DF-771391,0.0
2387.0,1988.0,2023-06-30,37.53,ATM Withdrawal,Mobile,192.168.249.31,Travel,IN,0.0,3768.0,0.0,DF-909804,0.0
2388.0,1020.0,2023-03-05,413.11,POS Purchase,Tablet,192.168.215.5,,UK,0.0,1920.0,0.0,DF-901249,0.0
2389.0,,2023-09-03,244.1,ATM Withdrawal,Tablet,192.168.73.237,Others,,0.0,519.0,2.0,DF-228223,0.0
2390.0,1868.0,2023-09-01,17.81,ATM Withdrawal,Desktop,192.168.243.194,Retail,IN,0.0,3082.0,1.0,DF-464277,0.0
2391.0,1083.0,2023-11-16,210.02,Transfer,Mobile,192.168.134.28,Food,CN,0.0,309.0,0.0,DF-336127,0.0
2392.0,4845.0,2023-03-28,212.06,Transfer,Mobile,192.168.33.6,Travel,IN,0.0,884.0,,DF-321740,
2393.0,2682.0,2023-08-05,625.72,POS Purchase,Desktop,192.168.80.76,Retail,US,0.0,,0.0,DF-720612,0.0
2394.0,2976.0,2023-01-07,0.61,Transfer,Tablet,192.168.57.84,Others,CN,1.0,1217.0,1.0,DF-977666,0.0
2395.0,4524.0,2023-10-05,56.99,ATM Withdrawal,Tablet,192.168.158.72,Others,CN,0.0,1034.0,0.0,DF-462563,0.0
2396.0,2410.0,2023-12-03,525.64,Transfer,Mobile,192.168.44.46,Others,FR,0.0,427.0,1.0,DF-855789,0.0
2397.0,2530.0,2023-07-29,,Transfer,Desktop,192.168.76.208,Electronics,UK,0.0,3169.0,3.0,DF-889649,0.0
2398.0,4328.0,2023-06-18,255.01,Transfer,Tablet,192.168.199.200,Electronics,US,0.0,457.0,1.0,DF-141034,0.0
2399.0,1569.0,2023-11-26,290.28,POS Purchase,,192.168.72.167,Others,FR,0.0,3533.0,0.0,DF-581106,0.0
,4963.0,2023-05-18,19.19,POS Purchase,Tablet,192.168.239.115,Food,CN,1.0,3975.0,1.0,DF-220706,0.0
2401.0,1933.0,2023-11-02,144.26,Online Purchase,Tablet,192.168.29.189,Electronics,FR,1.0,,0.0,DF-730428,0.0
2402.0,4598.0,2023-08-18,,,Tablet,192.168.70.144,Travel,US,,3901.0,1.0,DF-998134,0.0
2403.0,4233.0,,39.99,POS Purchase,Mobile,192.168.102.229,Electronics,UK,0.0,3093.0,2.0,DF-318873,0.0
2404.0,2980.0,2023-06-10,332.47,POS Purchase,Desktop,192.168.132.208,Travel,US,0.0,3825.0,0.0,,0.0
2405.0,,2023-01-01,29.01,ATM Withdrawal,Desktop,192.168.103.121,,,0.0,661.0,0.0,DF-638176,1.0
2406.0,2855.0,2023-08-24,126.47,Online Purchase,Tablet,192.168.128.207,Others,DE,0.0,3066.0,,DF-768713,0.0
2407.0,4056.0,2023-07-07,558.0,,Desktop,192.168.208.221,Travel,IN,,726.0,1.0,DF-169765,0.0
2408.0,1792.0,2023-01-04,41.12,POS Purchase,Tablet,192.168.30.162,Food,US,0.0,1476.0,1.0,DF-385498,0.0
2409.0,1791.0,2023-05-12,763.28,POS Purchase,Mobile,192.168.108.71,Electronics,US,1.0,957.0,1.0,DF-868592,
2410.0,4595.0,2023-08-06,1033.04,Online Purchase,,192.168.239.247,Electronics,IN,0.0,2017.0,1.0,DF-414386,0.0
2411.0,2809.0,2023-09-17,162.21,Online Purchase,Mobile,192.168.157.126,Others,IN,0.0,3829.0,3.0,DF-769547,0.0
2412.0,,2023-01-01,37.3,Transfer,Tablet,192.168.230.84,Travel,CN,1.0,2057.0,,DF-242140,0.0
2413.0,3539.0,2023-03-12,75.99,POS Purchase,Desktop,192.168.14.247,Others,UK,0.0,1695.0,1.0,DF-282255,0.0
,3255.0,2023-06-27,110.5,POS Purchase,Mobile,192.168.225.55,Travel,IN,0.0,107.0,,DF-799511,0.0
2415.0,4610.0,2023-07-08,74.02,ATM Withdrawal,Tablet,192.168.187.26,Electronics,US,0.0,517.0,1.0,DF-902689,0.0
2416.0,2607.0,2023-10-18,65.88,Transfer,Desktop,192.168.1.73,Electronics,CN,,3271.0,1.0,DF-682162,0.0
2417.0,2083.0,2023-01-08,716.76,POS Purchase,,192.168.63.4,Electronics,IN,0.0,1091.0,3.0,DF-779776,0.0
,3477.0,2023-09-10,33.3,ATM Withdrawal,Desktop,192.168.90.252,Electronics,FR,0.0,2644.0,0.0,DF-276197,0.0
2419.0,,2023-10-19,264.35,,Tablet,192.168.67.238,Retail,CN,0.0,3028.0,1.0,DF-370769,0.0
2420.0,2680.0,2023-09-01,0.08,ATM Withdrawal,Tablet,192.168.140.80,Electronics,UK,1.0,3391.0,0.0,DF-672818,0.0
2421.0,4676.0,2023-05-03,181.36,POS Purchase,Tablet,192.168.84.22,,US,0.0,2635.0,2.0,DF-527613,0.0
2422.0,4380.0,2023-10-26,495.25,ATM Withdrawal,Mobile,192.168.96.177,Travel,FR,0.0,200.0,2.0,,1.0
,1519.0,2023-10-10,,ATM Withdrawal,Tablet,192.168.123.206,Electronics,US,0.0,671.0,0.0,DF-967714,0.0
2424.0,1590.0,2023-02-01,41.04,Transfer,Mobile,192.168.205.200,Electronics,UK,0.0,1729.0,2.0,DF-726299,
2425.0,2050.0,2023-11-30,210.93,Transfer,Mobile,192.168.235.36,Travel,FR,0.0,1635.0,0.0,DF-778020,0.0
2426.0,2709.0,2023-05-26,249.38,,Mobile,192.168.29.220,Electronics,CN,0.0,321.0,1.0,DF-684925,0.0
2427.0,,2023-06-05,232.97,Transfer,,192.168.150.161,Electronics,IN,,1971.0,3.0,,0.0
2428.0,3035.0,2023-01-16,76.93,ATM Withdrawal,,192.168.246.191,Others,,0.0,610.0,1.0,DF-589403,0.0
2429.0,3246.0,2023-12-21,58.12,Transfer,Tablet,192.168.182.198,Retail,DE,1.0,451.0,0.0,DF-978822,0.0
2430.0,,2023-02-16,624.34,POS Purchase,Tablet,192.168.116.8,Travel,US,1.0,134.0,2.0,DF-698683,0.0
2431.0,,2023-09-08,513.57,ATM Withdrawal,Mobile,192.168.241.131,,US,0.0,2643.0,1.0,,0.0
2432.0,1959.0,2023-07-06,,ATM Withdrawal,Mobile,192.168.65.119,,US,0.0,1459.0,0.0,DF-247605,0.0
2433.0,2963.0,2023-01-31,374.41,ATM Withdrawal,Mobile,192.168.123.218,Food,US,0.0,909.0,1.0,DF-609036,0.0
2434.0,1692.0,2023-09-17,120.41,POS Purchase,Tablet,192.168.160.159,Retail,FR,0.0,1512.0,2.0,DF-539724,0.0
2435.0,2559.0,2023-01-17,110.46,ATM Withdrawal,Tablet,192.168.248.43,Food,CN,0.0,2952.0,0.0,DF-877710,0.0
2436.0,4899.0,2023-02-08,,Transfer,Mobile,192.168.108.237,Retail,CN,1.0,2325.0,1.0,DF-522706,0.0
2437.0,1377.0,2023-10-31,111.17,POS Purchase,Mobile,192.168.36.218,Food,FR,0.0,,1.0,DF-137478,0.0
2438.0,3946.0,2023-02-08,154.19,ATM Withdrawal,Desktop,192.168.219.66,Food,US,1.0,2386.0,1.0,DF-645872,0.0
2439.0,3963.0,2023-05-12,4.55,Transfer,Mobile,192.168.59.186,Others,US,0.0,3474.0,3.0,,0.0
2440.0,4629.0,2023-01-30,117.44,Transfer,Desktop,192.168.35.48,Food,IN,0.0,1159.0,1.0,DF-592059,0.0
2441.0,1526.0,,304.06,,Desktop,192.168.178.106,Retail,IN,0.0,1914.0,1.0,DF-916889,0.0
2442.0,4224.0,2023-10-05,227.92,Transfer,Tablet,192.168.7.235,Electronics,IN,0.0,344.0,0.0,DF-720529,1.0
2443.0,3781.0,2023-07-22,201.66,Transfer,Tablet,192.168.177.241,,US,0.0,638.0,1.0,DF-495037,0.0
2444.0,3253.0,2023-03-07,480.6,Online Purchase,Desktop,192.168.40.100,,IN,0.0,3955.0,2.0,DF-935047,0.0
2445.0,3502.0,2023-04-18,3.64,Online Purchase,Desktop,192.168.244.112,Retail,US,0.0,3022.0,1.0,DF-475815,0.0
2446.0,,2023-09-25,,POS Purchase,Mobile,192.168.108.165,Retail,US,1.0,2616.0,1.0,DF-141434,0.0
2447.0,4965.0,2023-08-10,309.62,Transfer,Desktop,192.168.247.85,Electronics,,0.0,2149.0,0.0,DF-521416,0.0
2448.0,2259.0,2023-10-19,155.89,POS Purchase,Mobile,192.168.77.206,Food,UK,0.0,,0.0,DF-544908,0.0
,2875.0,2023-01-18,78.28,POS Purchase,Tablet,192.168.54.109,Electronics,UK,0.0,1549.0,1.0,DF-504120,0.0
2450.0,2763.0,2023-03-31,29.29,ATM Withdrawal,Mobile,192.168.195.145,Travel,UK,1.0,3286.0,1.0,DF-266458,0.0
2451.0,1520.0,2023-06-30,437.07,POS Purchase,Tablet,192.168.64.63,Retail,FR,,163.0,1.0,,0.0
2452.0,2701.0,2023-09-12,127.26,POS Purchase,Desktop,192.168.139.117,Travel,FR,0.0,3275.0,1.0,DF-312294,
2453.0,2016.0,2023-09-10,420.94,POS Purchase,Desktop,192.168.168.41,Travel,IN,1.0,,1.0,DF-115219,0.0
2454.0,4003.0,2023-09-14,176.31,POS Purchase,Desktop,192.168.116.187,Retail,,0.0,3711.0,,DF-632181,0.0
2455.0,4902.0,2023-12-12,224.29,Online Purchase,Mobile,192.168.49.208,Electronics,FR,0.0,422.0,2.0,,0.0
2456.0,3773.0,2023-03-28,326.19,Transfer,Tablet,192.168.210.163,Others,UK,,3165.0,0.0,DF-811085,0.0
2457.0,2013.0,2023-03-31,215.27,ATM Withdrawal,Tablet,192.168.47.198,Travel,IN,0.0,3073.0,1.0,,0.0
2458.0,3548.0,2023-08-25,101.52,Online Purchase,Tablet,192.168.72.135,Electronics,FR,1.0,444.0,1.0,DF-257804,0.0
2459.0,1116.0,2023-03-11,144.16,,Tablet,192.168.152.134,Others,CN,0.0,2480.0,0.0,DF-840768,0.0
2460.0,3433.0,2023-02-13,324.96,ATM Withdrawal,Tablet,192.168.105.7,Travel,US,0.0,1166.0,1.0,DF-416788,0.0
2461.0,2367.0,2023-07-19,93.57,Online Purchase,Mobile,192.168.215.208,Electronics,CN,1.0,2142.0,1.0,DF-995731,0.0
2462.0,1583.0,2023-06-01,98.24,POS Purchase,Tablet,192.168.203.109,Travel,US,1.0,1781.0,0.0,DF-112565,0.0
,1394.0,2023-03-27,20.12,Online Purchase,Desktop,192.168.30.11,Electronics,UK,0.0,895.0,0.0,DF-349242,0.0
2464.0,2087.0,2023-01-19,492.05,ATM Withdrawal,Tablet,192.168.126.56,Food,US,0.0,2478.0,1.0,,0.0
2465.0,,2023-04-11,19.09,ATM Withdrawal,Desktop,192.168.193.139,Food,US,0.0,319.0,0.0,DF-143674,0.0
2466.0,3768.0,2023-04-05,208.94,POS Purchase,Mobile,192.168.26.45,,US,0.0,1536.0,0.0,DF-244404,0.0
2467.0,1071.0,2023-09-11,106.61,Online Purchase,Mobile,192.168.134.60,Others,DE,0.0,3521.0,0.0,DF-131668,0.0
2468.0,4860.0,2023-12-23,104.05,Transfer,Desktop,192.168.185.57,Travel,US,0.0,1962.0,1.0,DF-417090,0.0
2469.0,1273.0,2023-01-30,227.61,ATM Withdrawal,Tablet,192.168.12.180,Travel,US,0.0,1368.0,1.0,DF-157593,0.0
2470.0,3013.0,2023-09-06,13.89,Online Purchase,Mobile,192.168.99.192,Electronics,US,1.0,3190.0,1.0,DF-968910,0.0
2471.0,2343.0,2023-02-02,180.14,POS Purchase,Mobile,192.168.48.34,Others,IN,1.0,2836.0,0.0,DF-584913,0.0
2472.0,1337.0,2023-08-17,295.71,,Mobile,192.168.93.94,Travel,FR,0.0,2921.0,1.0,DF-521238,0.0
2473.0,2389.0,2023-01-12,352.3,Transfer,Tablet,192.168.144.71,Others,US,0.0,2738.0,0.0,DF-630057,0.0
2474.0,4566.0,2023-04-28,37.39,ATM Withdrawal,Desktop,192.168.194.122,Others,US,1.0,2434.0,1.0,DF-161038,0.0
2475.0,1606.0,2023-12-16,455.42,Transfer,Desktop,192.168.9.161,Food,IN,0.0,907.0,0.0,DF-528315,
2476.0,1165.0,2023-06-04,213.51,Transfer,Tablet,192.168.213.3,Travel,IN,0.0,3075.0,0.0,DF-702855,0.0
2477.0,2567.0,2023-09-03,427.17,Transfer,Mobile,192.168.223.124,,US,0.0,2014.0,1.0,DF-853444,0.0
2478.0,3058.0,2023-11-28,132.83,Transfer,Tablet,192.168.28.45,Retail,UK,0.0,781.0,0.0,DF-434504,1.0
2479.0,2324.0,2023-09-04,,POS Purchase,Tablet,192.168.202.173,Others,IN,0.0,3619.0,0.0,DF-973440,0.0
2480.0,1728.0,2023-01-29,502.76,ATM Withdrawal,Desktop,192.168.76.58,,UK,0.0,,2.0,DF-281948,0.0
2481.0,3848.0,2023-06-10,460.34,Transfer,Tablet,192.168.188.195,Food,FR,0.0,,3.0,DF-675026,0.0
2482.0,,2023-08-23,118.9,ATM Withdrawal,Tablet,192.168.65.161,Retail,US,,296.0,0.0,DF-339473,0.0
2483.0,1101.0,2023-07-09,64.15,POS Purchase,Mobile,192.168.106.85,Food,US,1.0,,0.0,DF-771161,0.0
2484.0,4496.0,2023-04-27,99.9,POS Purchase,Mobile,,Electronics,DE,1.0,435.0,1.0,DF-135560,0.0
2485.0,2415.0,,98.13,,Desktop,192.168.19.148,Retail,DE,1.0,3851.0,2.0,DF-450652,0.0
2486.0,1778.0,2023-09-15,67.62,Online Purchase,Mobile,192.168.126.16,Food,US,0.0,168.0,,DF-329792,0.0
2487.0,1213.0,2023-06-29,62.55,,Tablet,192.168.11.219,Electronics,FR,0.0,,0.0,DF-192690,0.0
2488.0,4762.0,2023-06-21,394.75,Online Purchase,Tablet,192.168.81.66,Retail,CN,0.0,1847.0,1.0,DF-254061,0.0
2489.0,2111.0,2023-10-01,14.48,Transfer,,192.168.132.187,Electronics,US,0.0,,2.0,DF-113453,0.0
2490.0,,2023-09-16,226.4,ATM Withdrawal,Desktop,192.168.52.179,Retail,IN,0.0,2743.0,1.0,DF-119334,0.0
2491.0,3448.0,2023-05-15,37.95,POS Purchase,Mobile,192.168.205.175,Travel,US,0.0,3207.0,1.0,DF-440083,0.0
