transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,device_type,location,merchant_category,account_age_days,num_prev_transactions,avg_transaction_amount,is_international,is_high_risk_country,failed_login_attempts,card_present,fraud
3471,4631,86.03,Online Purchase,2023-05-25 14:00:00,Desktop,Suburban,Travel,1671.0,216,242.45,0,0,2.0,0,0
3472,3076,69.25,Transfer,2023-05-25 15:00:00,Desktop,Urban,Electronics,1995.0,174,163.86,0,0,,1,0
3473,2120,99.71,POS Purchase,2023-05-25 16:00:00,Desktop,Urban,Food,1811.0,396,123.29,0,0,2.0,0,0
3474,4081,83.72,Online Purchase,2023-05-25 17:00:00,,Rural,Entertainment,1890.0,278,121.04,0,0,4.0,0,0
3475,1241,357.04,Online Purchase,2023-05-25 18:00:00,Mobile,Urban,Entertainment,920.0,492,119.15,0,0,2.0,0,0
3476,4897,64.26,Transfer,2023-05-25 19:00:00,,Urban,Entertainment,1284.0,171,152.41,0,0,4.0,0,0
3477,3279,264.22,ATM Withdrawal,2023-05-25 20:00:00,Mobile,Suburban,Food,1454.0,493,50.83,0,0,1.0,1,0
3478,1788,19.76,ATM Withdrawal,2023-05-25 21:00:00,Desktop,Urban,Entertainment,756.0,8,205.28,1,0,,0,1
3479,4355,604.81,Online Purchase,2023-05-25 22:00:00,Tablet,Suburban,Entertainment,814.0,361,115.58,0,0,0.0,0,0
3480,1714,,ATM Withdrawal,2023-05-25 23:00:00,Mobile,Urban,Clothing,646.0,58,177.23,0,0,4.0,1,0
3481,1758,245.32,POS Purchase,2023-05-26 00:00:00,Mobile,Urban,Entertainment,915.0,484,167.42,0,0,1.0,0,0
3482,3849,70.78,POS Purchase,2023-05-26 01:00:00,Desktop,Urban,Clothing,52.0,116,260.0,0,0,4.0,1,0
3483,1775,106.24,Transfer,2023-05-26 02:00:00,Desktop,Urban,Clothing,836.0,100,261.27,0,0,2.0,0,0
3484,3773,50.66,Online Purchase,2023-05-26 03:00:00,Mobile,Urban,Clothing,190.0,244,296.97,0,0,4.0,1,0
3485,3247,,POS Purchase,2023-05-26 04:00:00,Mobile,Suburban,Food,1247.0,285,87.64,0,0,3.0,0,0
3486,3992,133.93,Online Purchase,2023-05-26 05:00:00,Desktop,Suburban,Electronics,,339,29.65,0,0,3.0,0,0
3487,1078,199.09,POS Purchase,2023-05-26 06:00:00,Mobile,Suburban,Travel,112.0,485,138.97,0,0,0.0,1,0
3488,4984,265.06,Online Purchase,2023-05-26 07:00:00,Desktop,Urban,Entertainment,197.0,299,271.06,0,0,4.0,0,0
3489,4003,92.76,Transfer,2023-05-26 08:00:00,Desktop,Urban,Travel,1894.0,176,188.07,0,1,2.0,0,0
3490,4926,254.67,Online Purchase,2023-05-26 09:00:00,Tablet,Rural,Electronics,684.0,15,124.59,0,1,2.0,0,0
3491,1855,225.4,POS Purchase,2023-05-26 10:00:00,Mobile,Urban,Clothing,,497,236.19,0,0,3.0,0,0
3492,4244,244.6,ATM Withdrawal,2023-05-26 11:00:00,Mobile,Urban,Clothing,373.0,120,219.46,0,0,4.0,0,0
3493,3514,134.37,Transfer,2023-05-26 12:00:00,Mobile,Urban,Clothing,41.0,213,219.8,0,0,2.0,1,0
3494,3628,96.56,POS Purchase,2023-05-26 13:00:00,Desktop,Urban,Clothing,1587.0,229,164.08,1,0,1.0,1,0
3495,2439,50.23,POS Purchase,2023-05-26 14:00:00,Desktop,Urban,Entertainment,1583.0,329,168.53,0,0,2.0,0,0
3496,3987,348.17,Online Purchase,2023-05-26 15:00:00,Tablet,Suburban,Electronics,479.0,83,175.63,0,0,4.0,0,0
3497,3496,187.48,Online Purchase,2023-05-26 16:00:00,Desktop,Suburban,Electronics,603.0,180,174.74,0,0,,0,0
3498,3134,117.52,POS Purchase,2023-05-26 17:00:00,Desktop,Urban,Electronics,1754.0,232,77.77,0,0,1.0,0,0
3499,3148,,Online Purchase,2023-05-26 18:00:00,Mobile,Suburban,Travel,620.0,385,88.82,0,0,,0,0
3500,2031,9.8,Online Purchase,2023-05-26 19:00:00,Mobile,Urban,Clothing,519.0,322,124.73,0,0,0.0,0,0
3501,1844,379.65,Online Purchase,2023-05-26 20:00:00,Mobile,Urban,Food,1220.0,41,259.53,0,0,0.0,0,0
3502,4271,1205.01,POS Purchase,2023-05-26 21:00:00,Mobile,Suburban,,691.0,447,149.47,0,0,3.0,0,0
3503,4576,435.97,POS Purchase,2023-05-26 22:00:00,Desktop,Urban,Travel,494.0,391,279.37,0,0,1.0,0,0
3504,1086,332.61,Online Purchase,2023-05-26 23:00:00,Desktop,Urban,Entertainment,939.0,72,242.15,0,0,0.0,1,0
3505,3090,93.78,Online Purchase,2023-05-27 00:00:00,Mobile,Suburban,Clothing,1788.0,254,261.22,0,0,0.0,0,0
3506,4456,52.61,POS Purchase,2023-05-27 01:00:00,Mobile,Suburban,Travel,646.0,347,57.56,1,0,2.0,1,0
3507,4692,265.49,POS Purchase,2023-05-27 02:00:00,Mobile,Suburban,Food,1819.0,404,61.66,0,0,4.0,0,0
3508,4506,72.65,POS Purchase,2023-05-27 03:00:00,Mobile,Urban,Food,36.0,370,86.26,0,0,2.0,0,0
3509,1407,38.73,ATM Withdrawal,2023-05-27 04:00:00,Desktop,Urban,Entertainment,1036.0,352,205.53,0,0,2.0,0,0
3510,4554,308.85,Online Purchase,2023-05-27 05:00:00,Tablet,Urban,Electronics,1216.0,187,153.36,0,0,3.0,0,0
3511,3711,74.95,Online Purchase,2023-05-27 06:00:00,Mobile,Urban,Electronics,831.0,289,67.55,0,0,2.0,1,0
3512,4088,491.71,Online Purchase,2023-05-27 07:00:00,Desktop,Suburban,Travel,1248.0,499,228.82,0,0,1.0,0,0
3513,2668,367.31,POS Purchase,2023-05-27 08:00:00,Mobile,Suburban,Travel,348.0,387,164.89,0,0,1.0,0,1
3514,1147,376.3,ATM Withdrawal,2023-05-27 09:00:00,Mobile,Urban,Electronics,159.0,239,224.68,0,0,4.0,1,0
3515,3324,295.3,Online Purchase,2023-05-27 10:00:00,Desktop,Suburban,Electronics,138.0,372,274.65,0,0,0.0,0,0
3516,1231,425.53,POS Purchase,2023-05-27 11:00:00,Mobile,Urban,Travel,248.0,472,276.13,0,0,0.0,0,0
3517,4897,327.72,POS Purchase,2023-05-27 12:00:00,Mobile,Suburban,Clothing,535.0,317,104.31,0,0,4.0,0,0
3518,2950,184.52,Transfer,2023-05-27 13:00:00,Mobile,Urban,Food,458.0,95,64.39,0,0,,0,0
3519,1365,70.15,ATM Withdrawal,2023-05-27 14:00:00,Mobile,Urban,Food,1884.0,75,141.47,0,0,2.0,0,0
3520,4299,438.23,POS Purchase,2023-05-27 15:00:00,Mobile,Urban,Entertainment,671.0,1,43.49,0,0,3.0,0,0
3521,2674,367.27,POS Purchase,2023-05-27 16:00:00,Mobile,Rural,Food,,494,32.31,0,0,0.0,0,0
3522,1435,128.07,Transfer,2023-05-27 17:00:00,Mobile,Urban,Travel,467.0,382,293.87,0,0,0.0,0,0
3523,1398,7.97,Transfer,2023-05-27 18:00:00,Desktop,Urban,Clothing,336.0,177,292.11,0,0,4.0,0,1
3524,2234,203.52,POS Purchase,2023-05-27 19:00:00,Mobile,Urban,Travel,1862.0,111,118.5,0,0,4.0,0,0
3525,2414,10.38,POS Purchase,2023-05-27 20:00:00,Mobile,Urban,Electronics,,372,249.75,1,0,0.0,0,0
3526,3546,521.5,POS Purchase,2023-05-27 21:00:00,Mobile,Urban,Electronics,1650.0,203,82.56,0,0,0.0,0,1
3527,3587,652.1,POS Purchase,2023-05-27 22:00:00,Desktop,Suburban,Food,1308.0,497,136.84,0,0,2.0,0,0
3528,1562,42.02,POS Purchase,2023-05-27 23:00:00,Mobile,Urban,Clothing,1380.0,237,223.41,0,0,0.0,0,0
3529,4562,225.64,Online Purchase,2023-05-28 00:00:00,Desktop,Rural,Entertainment,438.0,25,174.15,0,0,4.0,0,1
3530,3489,19.36,Transfer,2023-05-28 01:00:00,Mobile,Urban,Travel,778.0,340,249.91,0,0,1.0,0,0
3531,2284,261.51,POS Purchase,2023-05-28 02:00:00,Tablet,Urban,Entertainment,30.0,107,294.41,0,0,1.0,1,0
3532,1772,85.32,ATM Withdrawal,2023-05-28 03:00:00,Mobile,Urban,Entertainment,,164,22.52,1,0,1.0,1,0
3533,3397,228.54,POS Purchase,2023-05-28 04:00:00,Mobile,Suburban,Entertainment,,54,278.87,0,0,2.0,0,0
3534,3037,93.32,ATM Withdrawal,2023-05-28 05:00:00,Desktop,Urban,Entertainment,992.0,355,135.77,0,0,1.0,0,0
3535,4423,31.46,Online Purchase,2023-05-28 06:00:00,Desktop,Urban,Travel,1417.0,273,134.23,0,0,3.0,0,0
3536,3567,104.21,POS Purchase,2023-05-28 07:00:00,Desktop,Suburban,Electronics,1922.0,279,20.18,0,0,3.0,1,0
3537,2343,23.91,POS Purchase,2023-05-28 08:00:00,Mobile,Suburban,Travel,151.0,29,253.62,0,0,2.0,0,0
3538,3185,172.02,Online Purchase,2023-05-28 09:00:00,Mobile,Suburban,Electronics,393.0,16,232.52,0,0,1.0,0,0
3539,2573,8.36,ATM Withdrawal,2023-05-28 10:00:00,Desktop,Suburban,Electronics,1057.0,463,270.32,0,0,4.0,0,0
3540,4694,149.87,Online Purchase,2023-05-28 11:00:00,Tablet,Urban,,178.0,297,66.86,1,0,2.0,1,0
3541,1991,434.96,POS Purchase,2023-05-28 12:00:00,Tablet,Urban,Travel,1114.0,80,80.23,0,0,0.0,0,0
3542,3415,363.88,Online Purchase,2023-05-28 13:00:00,Desktop,Suburban,Travel,823.0,363,104.99,0,0,2.0,0,0
3543,4291,428.74,ATM Withdrawal,2023-05-28 14:00:00,Mobile,Urban,Electronics,1170.0,395,168.46,1,0,3.0,0,0
3544,4408,510.33,Online Purchase,2023-05-28 15:00:00,Mobile,Urban,Travel,1737.0,26,116.63,0,0,4.0,1,0
3545,2246,22.08,POS Purchase,2023-05-28 16:00:00,Desktop,Suburban,Clothing,1986.0,182,103.92,0,0,1.0,0,0
3546,4719,27.56,Online Purchase,2023-05-28 17:00:00,,Urban,Food,875.0,3,71.15,1,0,3.0,0,0
3547,4839,162.84,POS Purchase,2023-05-28 18:00:00,Tablet,Urban,Food,267.0,162,64.58,0,1,1.0,0,0
3548,1359,448.81,ATM Withdrawal,2023-05-28 19:00:00,Desktop,Suburban,Clothing,1191.0,448,152.42,0,0,1.0,0,0
3549,1920,732.64,Online Purchase,2023-05-28 20:00:00,Desktop,Suburban,Food,759.0,331,144.85,0,0,2.0,0,0
3550,3376,9.47,POS Purchase,2023-05-28 21:00:00,Desktop,Urban,Electronics,,412,239.84,0,0,2.0,0,1
3551,4009,,Online Purchase,2023-05-28 22:00:00,,Urban,Travel,514.0,71,250.67,0,0,3.0,0,0
3552,3510,47.88,POS Purchase,2023-05-28 23:00:00,Desktop,Urban,Travel,1135.0,455,216.17,1,0,1.0,1,0
3553,3993,282.09,POS Purchase,2023-05-29 00:00:00,Mobile,Urban,Travel,1784.0,75,252.74,0,0,2.0,0,1
3554,1962,204.44,POS Purchase,2023-05-29 01:00:00,Desktop,Urban,Clothing,878.0,419,50.48,0,0,3.0,0,0
3555,4632,25.54,POS Purchase,2023-05-29 02:00:00,Tablet,Urban,Clothing,743.0,239,148.17,0,0,1.0,0,0
3556,2827,132.14,POS Purchase,2023-05-29 03:00:00,Mobile,Suburban,Electronics,1640.0,289,100.21,0,0,0.0,0,0
3557,4453,,Online Purchase,2023-05-29 04:00:00,Desktop,Urban,Clothing,1100.0,291,90.5,0,0,0.0,0,0
3558,3883,301.92,POS Purchase,2023-05-29 05:00:00,Mobile,Rural,Travel,373.0,438,219.55,0,0,3.0,0,0
3559,2613,4.05,Online Purchase,2023-05-29 06:00:00,Desktop,Urban,Electronics,1392.0,259,252.74,0,0,0.0,0,0
3560,2640,442.31,ATM Withdrawal,2023-05-29 07:00:00,Desktop,Rural,Electronics,265.0,10,52.13,0,0,4.0,0,0
3561,3216,168.46,ATM Withdrawal,2023-05-29 08:00:00,Tablet,Urban,Travel,1517.0,58,54.75,0,0,3.0,1,0
3562,1216,334.17,Online Purchase,2023-05-29 09:00:00,Desktop,Urban,Entertainment,692.0,258,199.03,0,0,3.0,0,0
3563,1377,329.99,Online Purchase,2023-05-29 10:00:00,Mobile,Urban,Travel,405.0,201,60.4,1,0,1.0,0,0
3564,1118,42.11,Online Purchase,2023-05-29 11:00:00,,Suburban,Electronics,1176.0,267,235.15,0,0,4.0,1,0
3565,1189,23.35,Transfer,2023-05-29 12:00:00,Desktop,Suburban,Entertainment,,112,252.03,0,0,3.0,0,0
3566,3814,255.51,ATM Withdrawal,2023-05-29 13:00:00,Mobile,Suburban,Travel,275.0,72,166.4,0,0,2.0,1,0
3567,1369,34.02,Online Purchase,2023-05-29 14:00:00,Desktop,Suburban,Travel,,404,274.35,0,0,3.0,1,0
3568,2801,379.34,POS Purchase,2023-05-29 15:00:00,Mobile,Urban,Entertainment,595.0,481,25.7,0,0,4.0,1,0
3569,3196,259.06,Online Purchase,2023-05-29 16:00:00,Desktop,Urban,Entertainment,728.0,405,83.39,0,0,3.0,1,1
3570,4747,368.81,POS Purchase,2023-05-29 17:00:00,Mobile,Urban,Food,,401,236.42,0,0,0.0,0,0
3571,1651,71.05,ATM Withdrawal,2023-05-29 18:00:00,Tablet,Urban,Entertainment,310.0,235,288.04,0,0,4.0,0,0
3572,2882,76.13,POS Purchase,2023-05-29 19:00:00,Desktop,Suburban,Clothing,96.0,5,288.96,0,0,2.0,1,0
3573,2511,222.47,ATM Withdrawal,2023-05-29 20:00:00,Mobile,Suburban,Entertainment,1706.0,88,20.11,0,0,,0,1
3574,1769,6.39,POS Purchase,2023-05-29 21:00:00,Desktop,Urban,Electronics,1586.0,113,196.92,0,0,3.0,1,0
3575,3421,259.29,Online Purchase,2023-05-29 22:00:00,Tablet,Suburban,Entertainment,1587.0,364,27.65,0,0,2.0,0,0
3576,1780,,POS Purchase,2023-05-29 23:00:00,Desktop,Urban,Travel,204.0,334,216.09,0,0,2.0,0,0
3577,2716,107.28,POS Purchase,2023-05-30 00:00:00,Mobile,Urban,Clothing,1244.0,320,235.05,0,0,2.0,0,0
3578,3207,289.53,Transfer,2023-05-30 01:00:00,Tablet,Urban,Entertainment,314.0,310,260.15,0,0,0.0,0,0
3579,3398,38.38,Online Purchase,2023-05-30 02:00:00,Mobile,Urban,Clothing,334.0,167,168.24,0,0,4.0,0,0
3580,4983,,POS Purchase,2023-05-30 03:00:00,Mobile,Urban,Food,904.0,337,258.03,0,0,3.0,0,0
3581,2311,732.29,POS Purchase,2023-05-30 04:00:00,Desktop,Urban,Clothing,822.0,51,278.68,1,0,0.0,0,0
3582,4359,858.48,POS Purchase,2023-05-30 05:00:00,Mobile,Urban,,436.0,375,169.3,0,0,2.0,0,0
3583,3939,143.74,Online Purchase,2023-05-30 06:00:00,,Urban,Food,361.0,299,166.75,0,0,3.0,1,0
3584,2249,544.44,Transfer,2023-05-30 07:00:00,Desktop,Urban,Entertainment,334.0,350,161.64,0,0,1.0,1,0
3585,1522,147.93,Online Purchase,2023-05-30 08:00:00,Desktop,Urban,Clothing,948.0,61,161.3,0,0,3.0,0,0
3586,1521,68.95,Online Purchase,2023-05-30 09:00:00,Mobile,Rural,,1826.0,83,236.87,0,0,1.0,0,0
3587,1782,62.09,ATM Withdrawal,2023-05-30 10:00:00,Desktop,Suburban,Entertainment,698.0,235,38.85,0,0,1.0,1,0
3588,3320,530.44,Online Purchase,2023-05-30 11:00:00,Desktop,Rural,Entertainment,802.0,472,146.7,0,0,,1,0
3589,1935,37.86,Online Purchase,2023-05-30 12:00:00,Desktop,Urban,Clothing,580.0,352,166.72,0,0,1.0,0,0
3590,4473,173.33,POS Purchase,2023-05-30 13:00:00,Desktop,Suburban,Clothing,1024.0,329,80.05,0,0,,0,0
3591,3230,162.17,Online Purchase,2023-05-30 14:00:00,Mobile,Urban,Food,1984.0,156,171.56,0,0,2.0,0,0
3592,2688,269.12,Transfer,2023-05-30 15:00:00,Desktop,Suburban,Clothing,1390.0,146,147.58,0,0,1.0,0,0
3593,1487,138.33,POS Purchase,2023-05-30 16:00:00,Desktop,Urban,Entertainment,1083.0,411,226.52,0,0,4.0,0,0
3594,2850,63.57,POS Purchase,2023-05-30 17:00:00,Desktop,Urban,Travel,,377,118.92,0,0,0.0,0,0
3595,1845,37.12,Online Purchase,2023-05-30 18:00:00,Desktop,Urban,Food,,474,285.94,0,0,,0,0
3596,3171,193.95,Online Purchase,2023-05-30 19:00:00,Mobile,Urban,Travel,812.0,122,135.84,0,0,3.0,0,0
3597,4032,253.87,POS Purchase,2023-05-30 20:00:00,Mobile,Urban,Travel,592.0,402,196.65,0,0,0.0,1,0
3598,4697,168.57,POS Purchase,2023-05-30 21:00:00,Desktop,Rural,Entertainment,1844.0,490,82.07,0,0,4.0,0,0
3599,3837,268.15,ATM Withdrawal,2023-05-30 22:00:00,Mobile,Urban,Travel,263.0,286,212.82,0,0,4.0,0,0
3600,3461,,Online Purchase,2023-05-30 23:00:00,Mobile,Suburban,Electronics,55.0,181,163.88,0,0,2.0,0,0
3601,3003,428.21,POS Purchase,2023-05-31 00:00:00,Desktop,Urban,Food,552.0,98,115.83,0,0,3.0,1,1
3602,2748,174.64,Online Purchase,2023-05-31 01:00:00,Desktop,Suburban,Entertainment,413.0,189,117.41,0,0,0.0,0,0
3603,4243,27.13,POS Purchase,2023-05-31 02:00:00,Mobile,Suburban,Clothing,1589.0,397,125.13,0,0,0.0,0,0
3604,4359,123.95,POS Purchase,2023-05-31 03:00:00,Tablet,Urban,Entertainment,,305,142.49,0,0,0.0,0,0
3605,4506,372.6,Online Purchase,2023-05-31 04:00:00,Mobile,Urban,Clothing,491.0,250,89.34,0,0,1.0,0,0
3606,1685,455.7,POS Purchase,2023-05-31 05:00:00,Desktop,Suburban,Entertainment,1781.0,314,97.67,0,0,0.0,0,0
3607,3160,61.48,Online Purchase,2023-05-31 06:00:00,Desktop,Urban,Electronics,868.0,197,288.34,0,0,1.0,0,0
3608,3935,248.45,POS Purchase,2023-05-31 07:00:00,Mobile,Urban,Food,1191.0,441,104.35,0,0,2.0,1,0
3609,4988,21.07,POS Purchase,2023-05-31 08:00:00,Tablet,Urban,Travel,766.0,246,195.53,0,0,1.0,1,0
3610,3169,6.82,Online Purchase,2023-05-31 09:00:00,Mobile,Urban,Entertainment,1918.0,264,116.7,0,0,3.0,0,0
3611,2567,164.38,Transfer,2023-05-31 10:00:00,Mobile,Urban,Food,139.0,56,247.04,0,0,,0,0
3612,2245,,POS Purchase,2023-05-31 11:00:00,Desktop,Urban,Food,1528.0,424,214.86,0,0,3.0,0,0
3613,4702,317.72,Transfer,2023-05-31 12:00:00,Desktop,Suburban,Food,1381.0,282,111.9,0,0,,0,0
3614,1038,83.17,Online Purchase,2023-05-31 13:00:00,Tablet,Suburban,Food,235.0,57,220.65,0,0,,0,0
3615,3544,1.31,Transfer,2023-05-31 14:00:00,Mobile,Urban,Food,1124.0,336,231.89,0,0,3.0,0,0
3616,1779,,Online Purchase,2023-05-31 15:00:00,Mobile,Urban,Travel,239.0,483,58.72,1,0,0.0,0,1
3617,2256,3.2,POS Purchase,2023-05-31 16:00:00,Mobile,Urban,Travel,,323,181.88,0,0,3.0,1,0
3618,3990,19.3,Transfer,2023-05-31 17:00:00,Desktop,Urban,Entertainment,631.0,185,246.17,0,0,4.0,0,0
3619,4601,79.11,Online Purchase,2023-05-31 18:00:00,Desktop,Suburban,Clothing,788.0,279,34.1,0,0,2.0,0,0
3620,3196,114.96,Online Purchase,2023-05-31 19:00:00,Tablet,Suburban,Entertainment,1436.0,498,162.2,0,0,4.0,0,0
3621,4468,65.55,ATM Withdrawal,2023-05-31 20:00:00,Desktop,Suburban,Food,,335,255.15,1,0,0.0,0,0
3622,4069,174.39,POS Purchase,2023-05-31 21:00:00,Tablet,Rural,Clothing,,61,286.77,0,0,3.0,0,0
3623,3708,11.39,POS Purchase,2023-05-31 22:00:00,Tablet,Urban,,428.0,80,203.68,0,0,1.0,0,0
3624,4709,31.23,Online Purchase,2023-05-31 23:00:00,Mobile,Suburban,Clothing,574.0,450,111.79,0,0,,0,0
3625,2927,237.66,POS Purchase,2023-06-01 00:00:00,Mobile,Suburban,Travel,936.0,245,189.36,0,0,2.0,1,0
3626,1301,30.66,Online Purchase,2023-06-01 01:00:00,Mobile,Suburban,Food,1712.0,486,27.66,0,0,1.0,0,0
3627,4431,204.21,Transfer,2023-06-01 02:00:00,Mobile,Suburban,Clothing,711.0,248,147.64,0,0,1.0,0,1
3628,3285,11.25,POS Purchase,2023-06-01 03:00:00,Desktop,Suburban,Electronics,1007.0,356,223.65,0,0,,1,0
3629,1646,104.64,ATM Withdrawal,2023-06-01 04:00:00,Mobile,Urban,Food,1779.0,372,30.14,0,0,2.0,0,0
3630,1662,39.06,Online Purchase,2023-06-01 05:00:00,Mobile,Rural,Travel,343.0,2,188.91,1,0,2.0,1,0
3631,3283,23.23,ATM Withdrawal,2023-06-01 06:00:00,Mobile,Suburban,Travel,257.0,235,184.73,0,0,,0,1
3632,2759,167.42,POS Purchase,2023-06-01 07:00:00,Mobile,Urban,Entertainment,687.0,50,73.11,0,0,2.0,1,0
3633,3250,527.15,ATM Withdrawal,2023-06-01 08:00:00,Mobile,Suburban,Electronics,1199.0,104,179.38,0,0,4.0,0,0
3634,1255,11.27,Online Purchase,2023-06-01 09:00:00,Mobile,Urban,Clothing,1075.0,98,134.65,0,0,3.0,1,0
3635,1597,109.48,ATM Withdrawal,2023-06-01 10:00:00,Mobile,Suburban,Entertainment,1654.0,322,154.07,0,0,3.0,0,0
3636,1661,245.88,POS Purchase,2023-06-01 11:00:00,Mobile,Rural,Travel,1939.0,79,111.11,0,0,4.0,0,0
3637,1234,124.24,Online Purchase,2023-06-01 12:00:00,Desktop,Urban,Clothing,721.0,440,246.9,0,0,4.0,1,0
3638,2368,328.49,POS Purchase,2023-06-01 13:00:00,Mobile,Suburban,Travel,329.0,403,122.38,0,0,2.0,0,0
3639,3581,39.6,Online Purchase,2023-06-01 14:00:00,Desktop,Suburban,Travel,956.0,300,241.43,0,0,1.0,0,0
3640,3907,641.76,Online Purchase,2023-06-01 15:00:00,Desktop,Suburban,Electronics,1318.0,389,41.44,1,0,2.0,0,0
3641,4868,97.28,Online Purchase,2023-06-01 16:00:00,Mobile,Urban,Food,1103.0,416,98.0,0,0,4.0,0,0
3642,4852,83.58,POS Purchase,2023-06-01 17:00:00,Desktop,Urban,Clothing,771.0,170,132.75,0,0,3.0,0,0
3643,4537,415.26,POS Purchase,2023-06-01 18:00:00,Mobile,Urban,Electronics,1428.0,433,133.28,1,0,,0,0
3644,1769,165.96,POS Purchase,2023-06-01 19:00:00,Mobile,Urban,Travel,,154,143.56,0,0,,0,0
3645,3588,145.32,Online Purchase,2023-06-01 20:00:00,Desktop,Urban,Travel,,29,202.67,0,0,2.0,0,0
3646,1212,259.64,ATM Withdrawal,2023-06-01 21:00:00,Tablet,Suburban,Electronics,,98,180.74,0,0,4.0,0,0
3647,1462,173.42,Transfer,2023-06-01 22:00:00,Tablet,Rural,Clothing,1876.0,145,165.89,0,0,1.0,0,0
3648,3483,35.47,Online Purchase,2023-06-01 23:00:00,Desktop,Urban,Travel,566.0,413,254.55,0,0,2.0,1,0
3649,1282,224.29,Online Purchase,2023-06-02 00:00:00,Mobile,Urban,Clothing,1260.0,234,74.93,0,0,3.0,1,0
3650,4633,28.65,POS Purchase,2023-06-02 01:00:00,Mobile,Suburban,Electronics,1378.0,473,260.87,0,0,4.0,1,1
3651,4678,327.83,ATM Withdrawal,2023-06-02 02:00:00,Desktop,Urban,Travel,104.0,398,247.2,0,0,1.0,1,0
3652,2486,915.83,POS Purchase,2023-06-02 03:00:00,Desktop,Rural,Entertainment,1706.0,351,74.79,0,0,0.0,0,0
3653,2430,,POS Purchase,2023-06-02 04:00:00,Mobile,Suburban,Entertainment,1471.0,98,194.74,0,0,,0,0
3654,1087,117.67,Online Purchase,2023-06-02 05:00:00,Tablet,Suburban,Travel,1381.0,459,82.52,0,0,0.0,0,0
3655,2067,9.51,ATM Withdrawal,2023-06-02 06:00:00,Mobile,Urban,Food,,189,283.99,0,0,,0,0
3656,1460,2.77,POS Purchase,2023-06-02 07:00:00,Desktop,Urban,Travel,1656.0,276,158.03,0,0,0.0,0,0
3657,3325,508.73,Online Purchase,2023-06-02 08:00:00,Tablet,Urban,Travel,1128.0,395,77.04,0,0,3.0,1,0
3658,4754,,Online Purchase,2023-06-02 09:00:00,Tablet,Urban,Travel,1629.0,432,198.11,0,0,2.0,1,0
3659,3468,118.04,POS Purchase,2023-06-02 10:00:00,Desktop,Suburban,Electronics,623.0,256,218.02,0,0,1.0,0,0
3660,2724,337.86,POS Purchase,2023-06-02 11:00:00,Mobile,Urban,Travel,1815.0,202,189.39,0,0,3.0,0,0
3661,2376,440.22,POS Purchase,2023-06-02 12:00:00,Mobile,Urban,Travel,1703.0,438,87.67,0,0,4.0,0,0
3662,3743,146.54,Transfer,2023-06-02 13:00:00,Mobile,Suburban,Electronics,638.0,24,225.86,0,0,2.0,0,0
3663,1514,166.5,Online Purchase,2023-06-02 14:00:00,Desktop,Urban,Travel,641.0,174,280.28,0,1,4.0,1,0
3664,1702,,Transfer,2023-06-02 15:00:00,Desktop,Urban,Entertainment,1050.0,200,286.6,0,0,4.0,0,0
3665,2653,650.81,POS Purchase,2023-06-02 16:00:00,Desktop,Suburban,Entertainment,814.0,294,210.25,0,0,4.0,1,0
3666,3066,184.6,POS Purchase,2023-06-02 17:00:00,Mobile,Urban,Travel,270.0,490,255.27,0,0,2.0,1,0
3667,1022,163.96,ATM Withdrawal,2023-06-02 18:00:00,Mobile,Urban,Electronics,34.0,282,294.02,0,0,3.0,0,0
3668,3460,2.93,POS Purchase,2023-06-02 19:00:00,Desktop,Urban,Travel,1268.0,92,32.15,0,0,4.0,0,0
3669,2053,16.88,Online Purchase,2023-06-02 20:00:00,Tablet,Urban,Travel,1632.0,49,153.56,0,1,1.0,1,0
3670,2830,172.16,ATM Withdrawal,2023-06-02 21:00:00,Mobile,Urban,Clothing,516.0,218,101.59,0,1,3.0,0,0
3671,3155,550.53,POS Purchase,2023-06-02 22:00:00,Desktop,Urban,Food,386.0,438,152.94,0,0,4.0,0,0
3672,4438,403.02,POS Purchase,2023-06-02 23:00:00,Mobile,Urban,Electronics,423.0,155,276.74,0,1,2.0,0,0
3673,2304,810.01,ATM Withdrawal,2023-06-03 00:00:00,Desktop,Urban,Food,1208.0,56,295.35,0,0,4.0,0,0
3674,4199,150.08,POS Purchase,2023-06-03 01:00:00,Tablet,Urban,Clothing,1444.0,230,273.38,0,0,4.0,0,0
3675,4300,310.17,POS Purchase,2023-06-03 02:00:00,Mobile,Suburban,Food,398.0,337,75.19,0,0,0.0,0,0
3676,2134,367.02,ATM Withdrawal,2023-06-03 03:00:00,Mobile,Suburban,,,206,244.8,0,0,0.0,0,0
3677,3183,208.84,POS Purchase,2023-06-03 04:00:00,Mobile,Suburban,Entertainment,,271,248.94,0,0,3.0,1,1
3678,1361,82.72,Online Purchase,2023-06-03 05:00:00,Mobile,Urban,Electronics,1476.0,494,182.23,1,0,0.0,0,0
3679,4257,126.97,ATM Withdrawal,2023-06-03 06:00:00,Desktop,Urban,Electronics,,214,220.17,0,0,2.0,0,0
3680,4727,390.27,Online Purchase,2023-06-03 07:00:00,Mobile,Suburban,Travel,38.0,477,273.5,1,0,0.0,1,0
3681,4655,70.92,ATM Withdrawal,2023-06-03 08:00:00,Mobile,Suburban,Food,1253.0,483,298.37,0,0,2.0,0,0
